id,Filename,Resolución,Etiqueta
2549,n02108422_3641.jpg,"(224, 224)",Bull Mastiff
2550,n02108422_3647.jpg,"(224, 224)",Bull Mastiff
2551,n02108422_3708.jpg,"(224, 224)",Bull Mastiff
2552,n02108422_3709.jpg,"(224, 224)",Bull Mastiff
2553,n02108422_3711.jpg,"(224, 224)",Bull Mastiff
2554,n02108422_3749.jpg,"(224, 224)",Bull Mastiff
2555,n02108422_3757.jpg,"(224, 224)",Bull Mastiff
2556,n02108422_3793.jpg,"(224, 224)",Bull Mastiff
2557,n02108422_3795.jpg,"(224, 224)",Bull Mastiff
2558,n02108422_3976.jpg,"(224, 224)",Bull Mastiff
2559,n02108422_4000.jpg,"(224, 224)",Bull Mastiff
2560,n02108422_4039.jpg,"(224, 224)",Bull Mastiff
2561,n02108422_4064.jpg,"(224, 224)",Bull Mastiff
2562,n02108422_4099.jpg,"(224, 224)",Bull Mastiff
2563,n02108422_4250.jpg,"(224, 224)",Bull Mastiff
2564,n02108422_4375.jpg,"(224, 224)",Bull Mastiff
2565,n02108422_4396.jpg,"(224, 224)",Bull Mastiff
2566,n02108422_4445.jpg,"(224, 224)",Bull Mastiff
2567,n02108422_4503.jpg,"(224, 224)",Bull Mastiff
2568,n02108422_4520.jpg,"(224, 224)",Bull Mastiff
2569,n02108422_4637.jpg,"(224, 224)",Bull Mastiff
2570,n02108422_4735.jpg,"(224, 224)",Bull Mastiff
2571,n02108422_4793.jpg,"(224, 224)",Bull Mastiff
2572,n02108422_4869.jpg,"(224, 224)",Bull Mastiff
2573,n02108422_4898.jpg,"(224, 224)",Bull Mastiff
2574,n02108422_5106.jpg,"(224, 224)",Bull Mastiff
2575,n02108422_5117.jpg,"(224, 224)",Bull Mastiff
2576,n02108422_5221.jpg,"(224, 224)",Bull Mastiff
2577,n02108422_5234.jpg,"(224, 224)",Bull Mastiff
2578,n02108422_5260.jpg,"(224, 224)",Bull Mastiff
2579,n02108422_5327.jpg,"(224, 224)",Bull Mastiff
2580,n02108422_5401.jpg,"(224, 224)",Bull Mastiff
2581,n02108422_5432.jpg,"(224, 224)",Bull Mastiff
2582,n02108422_5466.jpg,"(224, 224)",Bull Mastiff
2583,n02108422_5490.jpg,"(224, 224)",Bull Mastiff
2584,n02108422_5563.jpg,"(224, 224)",Bull Mastiff
2585,n02108422_5595.jpg,"(224, 224)",Bull Mastiff
2586,n02108422_56.jpg,"(224, 224)",Bull Mastiff
2587,n02108422_5609.jpg,"(224, 224)",Bull Mastiff
2588,n02108422_567.jpg,"(224, 224)",Bull Mastiff
2589,n02108422_568.jpg,"(224, 224)",Bull Mastiff
2590,n02108422_628.jpg,"(224, 224)",Bull Mastiff
2591,n02108422_647.jpg,"(224, 224)",Bull Mastiff
2592,n02108422_683.jpg,"(224, 224)",Bull Mastiff
2593,n02108422_747.jpg,"(224, 224)",Bull Mastiff
2594,n02108422_751.jpg,"(224, 224)",Bull Mastiff
2595,n02108422_822.jpg,"(224, 224)",Bull Mastiff
2596,n02108422_852.jpg,"(224, 224)",Bull Mastiff
2597,n02108422_861.jpg,"(224, 224)",Bull Mastiff
2598,n02108422_90.jpg,"(224, 224)",Bull Mastiff
2599,n02108422_932.jpg,"(224, 224)",Bull Mastiff
2600,n02096177_1000.jpg,"(224, 224)",Cairn
2601,n02096177_10698.jpg,"(224, 224)",Cairn
2602,n02096177_10959.jpg,"(224, 224)",Cairn
2603,n02096177_11135.jpg,"(224, 224)",Cairn
2604,n02096177_11224.jpg,"(224, 224)",Cairn
2605,n02096177_11295.jpg,"(224, 224)",Cairn
2606,n02096177_11415.jpg,"(224, 224)",Cairn
2607,n02096177_11547.jpg,"(224, 224)",Cairn
2608,n02096177_11642.jpg,"(224, 224)",Cairn
2609,n02096177_11706.jpg,"(224, 224)",Cairn
2610,n02096177_1171.jpg,"(224, 224)",Cairn
2611,n02096177_11780.jpg,"(224, 224)",Cairn
2612,n02096177_11883.jpg,"(224, 224)",Cairn
2613,n02096177_1207.jpg,"(224, 224)",Cairn
2614,n02096177_12103.jpg,"(224, 224)",Cairn
2615,n02096177_1220.jpg,"(224, 224)",Cairn
2616,n02096177_12360.jpg,"(224, 224)",Cairn
2617,n02096177_13114.jpg,"(224, 224)",Cairn
2618,n02096177_13341.jpg,"(224, 224)",Cairn
2619,n02096177_1335.jpg,"(224, 224)",Cairn
2620,n02096177_1344.jpg,"(224, 224)",Cairn
2621,n02096177_1362.jpg,"(224, 224)",Cairn
2622,n02096177_1385.jpg,"(224, 224)",Cairn
2623,n02096177_1405.jpg,"(224, 224)",Cairn
2624,n02096177_1432.jpg,"(224, 224)",Cairn
2625,n02096177_1434.jpg,"(224, 224)",Cairn
2626,n02096177_1464.jpg,"(224, 224)",Cairn
2627,n02096177_1503.jpg,"(224, 224)",Cairn
2628,n02096177_1518.jpg,"(224, 224)",Cairn
2629,n02096177_152.jpg,"(224, 224)",Cairn
2630,n02096177_1569.jpg,"(224, 224)",Cairn
2631,n02096177_1596.jpg,"(224, 224)",Cairn
2632,n02096177_164.jpg,"(224, 224)",Cairn
2633,n02096177_1659.jpg,"(224, 224)",Cairn
2634,n02096177_1667.jpg,"(224, 224)",Cairn
2635,n02096177_1710.jpg,"(224, 224)",Cairn
2636,n02096177_1732.jpg,"(224, 224)",Cairn
2637,n02096177_1766.jpg,"(224, 224)",Cairn
2638,n02096177_181.jpg,"(224, 224)",Cairn
2639,n02096177_1889.jpg,"(224, 224)",Cairn
2640,n02096177_1946.jpg,"(224, 224)",Cairn
2641,n02096177_1988.jpg,"(224, 224)",Cairn
2642,n02096177_2020.jpg,"(224, 224)",Cairn
2643,n02096177_2061.jpg,"(224, 224)",Cairn
2644,n02096177_207.jpg,"(224, 224)",Cairn
2645,n02096177_2143.jpg,"(224, 224)",Cairn
2646,n02096177_2203.jpg,"(224, 224)",Cairn
2647,n02096177_223.jpg,"(224, 224)",Cairn
2648,n02096177_2263.jpg,"(224, 224)",Cairn
2649,n02096177_2343.jpg,"(224, 224)",Cairn
2650,n02096177_2400.jpg,"(224, 224)",Cairn
2651,n02096177_2414.jpg,"(224, 224)",Cairn
2652,n02096177_2553.jpg,"(224, 224)",Cairn
2653,n02096177_2695.jpg,"(224, 224)",Cairn
2654,n02096177_2788.jpg,"(224, 224)",Cairn
2655,n02096177_2854.jpg,"(224, 224)",Cairn
2656,n02096177_2897.jpg,"(224, 224)",Cairn
2657,n02096177_2913.jpg,"(224, 224)",Cairn
2658,n02096177_2917.jpg,"(224, 224)",Cairn
2659,n02096177_2935.jpg,"(224, 224)",Cairn
2660,n02096177_2958.jpg,"(224, 224)",Cairn
2661,n02096177_3180.jpg,"(224, 224)",Cairn
2662,n02096177_3224.jpg,"(224, 224)",Cairn
2663,n02096177_342.jpg,"(224, 224)",Cairn
2664,n02096177_3434.jpg,"(224, 224)",Cairn
2665,n02096177_3476.jpg,"(224, 224)",Cairn
2666,n02096177_3534.jpg,"(224, 224)",Cairn
2667,n02096177_3729.jpg,"(224, 224)",Cairn
2668,n02096177_4.jpg,"(224, 224)",Cairn
2669,n02096177_4043.jpg,"(224, 224)",Cairn
2670,n02096177_4505.jpg,"(224, 224)",Cairn
2671,n02096177_4520.jpg,"(224, 224)",Cairn
2672,n02096177_4734.jpg,"(224, 224)",Cairn
2673,n02096177_475.jpg,"(224, 224)",Cairn
2674,n02096177_4768.jpg,"(224, 224)",Cairn
2675,n02096177_4801.jpg,"(224, 224)",Cairn
2676,n02096177_4825.jpg,"(224, 224)",Cairn
2677,n02096177_4902.jpg,"(224, 224)",Cairn
2678,n02096177_5117.jpg,"(224, 224)",Cairn
2679,n02096177_515.jpg,"(224, 224)",Cairn
2680,n02096177_5206.jpg,"(224, 224)",Cairn
2681,n02096177_5274.jpg,"(224, 224)",Cairn
2682,n02096177_5785.jpg,"(224, 224)",Cairn
2683,n02096177_580.jpg,"(224, 224)",Cairn
2684,n02096177_606.jpg,"(224, 224)",Cairn
2685,n02096177_622.jpg,"(224, 224)",Cairn
2686,n02096177_6298.jpg,"(224, 224)",Cairn
2687,n02096177_6751.jpg,"(224, 224)",Cairn
2688,n02096177_679.jpg,"(224, 224)",Cairn
2689,n02096177_680.jpg,"(224, 224)",Cairn
2690,n02096177_729.jpg,"(224, 224)",Cairn
2691,n02096177_7617.jpg,"(224, 224)",Cairn
2692,n02096177_7701.jpg,"(224, 224)",Cairn
2693,n02096177_7717.jpg,"(224, 224)",Cairn
2694,n02096177_790.jpg,"(224, 224)",Cairn
2695,n02096177_8173.jpg,"(224, 224)",Cairn
2696,n02096177_9014.jpg,"(224, 224)",Cairn
2697,n02096177_9034.jpg,"(224, 224)",Cairn
2698,n02096177_911.jpg,"(224, 224)",Cairn
2699,n02096177_9585.jpg,"(224, 224)",Cairn
2700,n02113186_10077.jpg,"(224, 224)",Cardigan
2701,n02113186_1016.jpg,"(224, 224)",Cardigan
2702,n02113186_10361.jpg,"(224, 224)",Cardigan
2703,n02113186_10416.jpg,"(224, 224)",Cardigan
2704,n02113186_10431.jpg,"(224, 224)",Cardigan
2705,n02113186_10505.jpg,"(224, 224)",Cardigan
2706,n02113186_10535.jpg,"(224, 224)",Cardigan
2707,n02113186_10816.jpg,"(224, 224)",Cardigan
2708,n02113186_10891.jpg,"(224, 224)",Cardigan
2709,n02113186_10944.jpg,"(224, 224)",Cardigan
2710,n02113186_10972.jpg,"(224, 224)",Cardigan
2711,n02113186_11017.jpg,"(224, 224)",Cardigan
2712,n02113186_11035.jpg,"(224, 224)",Cardigan
2713,n02113186_11037.jpg,"(224, 224)",Cardigan
2714,n02113186_11073.jpg,"(224, 224)",Cardigan
2715,n02113186_1120.jpg,"(224, 224)",Cardigan
2716,n02113186_11220.jpg,"(224, 224)",Cardigan
2717,n02113186_11222.jpg,"(224, 224)",Cardigan
2718,n02113186_11371.jpg,"(224, 224)",Cardigan
2719,n02113186_11400.jpg,"(224, 224)",Cardigan
2720,n02113186_11446.jpg,"(224, 224)",Cardigan
2721,n02113186_11559.jpg,"(224, 224)",Cardigan
2722,n02113186_11658.jpg,"(224, 224)",Cardigan
2723,n02113186_11685.jpg,"(224, 224)",Cardigan
2724,n02113186_11704.jpg,"(224, 224)",Cardigan
2725,n02113186_11741.jpg,"(224, 224)",Cardigan
2726,n02113186_11789.jpg,"(224, 224)",Cardigan
2727,n02113186_11947.jpg,"(224, 224)",Cardigan
2728,n02113186_12093.jpg,"(224, 224)",Cardigan
2729,n02113186_12316.jpg,"(224, 224)",Cardigan
2730,n02113186_12419.jpg,"(224, 224)",Cardigan
2731,n02113186_12499.jpg,"(224, 224)",Cardigan
2732,n02113186_12513.jpg,"(224, 224)",Cardigan
2733,n02113186_13102.jpg,"(224, 224)",Cardigan
2734,n02113186_13169.jpg,"(224, 224)",Cardigan
2735,n02113186_13272.jpg,"(224, 224)",Cardigan
2736,n02113186_13333.jpg,"(224, 224)",Cardigan
2737,n02113186_13335.jpg,"(224, 224)",Cardigan
2738,n02113186_13424.jpg,"(224, 224)",Cardigan
2739,n02113186_13484.jpg,"(224, 224)",Cardigan
2740,n02113186_13533.jpg,"(224, 224)",Cardigan
2741,n02113186_1447.jpg,"(224, 224)",Cardigan
2742,n02113186_1529.jpg,"(224, 224)",Cardigan
2743,n02113186_1612.jpg,"(224, 224)",Cardigan
2744,n02113186_2211.jpg,"(224, 224)",Cardigan
2745,n02113186_2413.jpg,"(224, 224)",Cardigan
2746,n02113186_2419.jpg,"(224, 224)",Cardigan
2747,n02113186_2431.jpg,"(224, 224)",Cardigan
2748,n02113186_2433.jpg,"(224, 224)",Cardigan
2749,n02113186_2617.jpg,"(224, 224)",Cardigan
2750,n02113186_2911.jpg,"(224, 224)",Cardigan
2751,n02113186_2994.jpg,"(224, 224)",Cardigan
2752,n02113186_3049.jpg,"(224, 224)",Cardigan
2753,n02113186_314.jpg,"(224, 224)",Cardigan
2754,n02113186_3169.jpg,"(224, 224)",Cardigan
2755,n02113186_3178.jpg,"(224, 224)",Cardigan
2756,n02113186_3457.jpg,"(224, 224)",Cardigan
2757,n02113186_3832.jpg,"(224, 224)",Cardigan
2758,n02113186_440.jpg,"(224, 224)",Cardigan
2759,n02113186_4480.jpg,"(224, 224)",Cardigan
2760,n02113186_4563.jpg,"(224, 224)",Cardigan
2761,n02113186_4628.jpg,"(224, 224)",Cardigan
2762,n02113186_478.jpg,"(224, 224)",Cardigan
2763,n02113186_4902.jpg,"(224, 224)",Cardigan
2764,n02113186_4924.jpg,"(224, 224)",Cardigan
2765,n02113186_4976.jpg,"(224, 224)",Cardigan
2766,n02113186_5242.jpg,"(224, 224)",Cardigan
2767,n02113186_5340.jpg,"(224, 224)",Cardigan
2768,n02113186_5833.jpg,"(224, 224)",Cardigan
2769,n02113186_5841.jpg,"(224, 224)",Cardigan
2770,n02113186_6173.jpg,"(224, 224)",Cardigan
2771,n02113186_6300.jpg,"(224, 224)",Cardigan
2772,n02113186_6408.jpg,"(224, 224)",Cardigan
2773,n02113186_6415.jpg,"(224, 224)",Cardigan
2774,n02113186_6418.jpg,"(224, 224)",Cardigan
2775,n02113186_6477.jpg,"(224, 224)",Cardigan
2776,n02113186_6499.jpg,"(224, 224)",Cardigan
2777,n02113186_6539.jpg,"(224, 224)",Cardigan
2778,n02113186_6608.jpg,"(224, 224)",Cardigan
2779,n02113186_694.jpg,"(224, 224)",Cardigan
2780,n02113186_7159.jpg,"(224, 224)",Cardigan
2781,n02113186_7215.jpg,"(224, 224)",Cardigan
2782,n02113186_7308.jpg,"(224, 224)",Cardigan
2783,n02113186_7353.jpg,"(224, 224)",Cardigan
2784,n02113186_741.jpg,"(224, 224)",Cardigan
2785,n02113186_748.jpg,"(224, 224)",Cardigan
2786,n02113186_7480.jpg,"(224, 224)",Cardigan
2787,n02113186_7608.jpg,"(224, 224)",Cardigan
2788,n02113186_7676.jpg,"(224, 224)",Cardigan
2789,n02113186_8414.jpg,"(224, 224)",Cardigan
2790,n02113186_8678.jpg,"(224, 224)",Cardigan
2791,n02113186_8794.jpg,"(224, 224)",Cardigan
2792,n02113186_8812.jpg,"(224, 224)",Cardigan
2793,n02113186_8846.jpg,"(224, 224)",Cardigan
2794,n02113186_8932.jpg,"(224, 224)",Cardigan
2795,n02113186_9063.jpg,"(224, 224)",Cardigan
2796,n02113186_9208.jpg,"(224, 224)",Cardigan
2797,n02113186_9666.jpg,"(224, 224)",Cardigan
2798,n02113186_9807.jpg,"(224, 224)",Cardigan
2799,n02113186_9809.jpg,"(224, 224)",Cardigan
2800,n02099849_1024.jpg,"(224, 224)",Chesapeake Bay Retriever
2801,n02099849_1050.jpg,"(224, 224)",Chesapeake Bay Retriever
2802,n02099849_1115.jpg,"(224, 224)",Chesapeake Bay Retriever
2803,n02099849_1157.jpg,"(224, 224)",Chesapeake Bay Retriever
2804,n02099849_1212.jpg,"(224, 224)",Chesapeake Bay Retriever
2805,n02099849_1215.jpg,"(224, 224)",Chesapeake Bay Retriever
2806,n02099849_1265.jpg,"(224, 224)",Chesapeake Bay Retriever
2807,n02099849_1278.jpg,"(224, 224)",Chesapeake Bay Retriever
2808,n02099849_130.jpg,"(224, 224)",Chesapeake Bay Retriever
2809,n02099849_1310.jpg,"(224, 224)",Chesapeake Bay Retriever
2810,n02099849_1326.jpg,"(224, 224)",Chesapeake Bay Retriever
2811,n02099849_1408.jpg,"(224, 224)",Chesapeake Bay Retriever
2812,n02099849_1449.jpg,"(224, 224)",Chesapeake Bay Retriever
2813,n02099849_1472.jpg,"(224, 224)",Chesapeake Bay Retriever
2814,n02099849_1523.jpg,"(224, 224)",Chesapeake Bay Retriever
2815,n02099849_1536.jpg,"(224, 224)",Chesapeake Bay Retriever
2816,n02099849_1599.jpg,"(224, 224)",Chesapeake Bay Retriever
2817,n02099849_1645.jpg,"(224, 224)",Chesapeake Bay Retriever
2818,n02099849_1657.jpg,"(224, 224)",Chesapeake Bay Retriever
2819,n02099849_171.jpg,"(224, 224)",Chesapeake Bay Retriever
2820,n02099849_1728.jpg,"(224, 224)",Chesapeake Bay Retriever
2821,n02099849_1776.jpg,"(224, 224)",Chesapeake Bay Retriever
2822,n02099849_1823.jpg,"(224, 224)",Chesapeake Bay Retriever
2823,n02099849_1837.jpg,"(224, 224)",Chesapeake Bay Retriever
2824,n02099849_1922.jpg,"(224, 224)",Chesapeake Bay Retriever
2825,n02099849_1987.jpg,"(224, 224)",Chesapeake Bay Retriever
2826,n02099849_1997.jpg,"(224, 224)",Chesapeake Bay Retriever
2827,n02099849_2.jpg,"(224, 224)",Chesapeake Bay Retriever
2828,n02099849_2068.jpg,"(224, 224)",Chesapeake Bay Retriever
2829,n02099849_216.jpg,"(224, 224)",Chesapeake Bay Retriever
2830,n02099849_2300.jpg,"(224, 224)",Chesapeake Bay Retriever
2831,n02099849_2315.jpg,"(224, 224)",Chesapeake Bay Retriever
2832,n02099849_2375.jpg,"(224, 224)",Chesapeake Bay Retriever
2833,n02099849_253.jpg,"(224, 224)",Chesapeake Bay Retriever
2834,n02099849_2581.jpg,"(224, 224)",Chesapeake Bay Retriever
2835,n02099849_2612.jpg,"(224, 224)",Chesapeake Bay Retriever
2836,n02099849_263.jpg,"(224, 224)",Chesapeake Bay Retriever
2837,n02099849_264.jpg,"(224, 224)",Chesapeake Bay Retriever
2838,n02099849_2648.jpg,"(224, 224)",Chesapeake Bay Retriever
2839,n02099849_2706.jpg,"(224, 224)",Chesapeake Bay Retriever
2840,n02099849_2803.jpg,"(224, 224)",Chesapeake Bay Retriever
2841,n02099849_2836.jpg,"(224, 224)",Chesapeake Bay Retriever
2842,n02099849_2847.jpg,"(224, 224)",Chesapeake Bay Retriever
2843,n02099849_2965.jpg,"(224, 224)",Chesapeake Bay Retriever
2844,n02099849_2991.jpg,"(224, 224)",Chesapeake Bay Retriever
2845,n02099849_3.jpg,"(224, 224)",Chesapeake Bay Retriever
2846,n02099849_3007.jpg,"(224, 224)",Chesapeake Bay Retriever
2847,n02099849_3016.jpg,"(224, 224)",Chesapeake Bay Retriever
2848,n02099849_3128.jpg,"(224, 224)",Chesapeake Bay Retriever
2849,n02099849_3188.jpg,"(224, 224)",Chesapeake Bay Retriever
2850,n02099849_3196.jpg,"(224, 224)",Chesapeake Bay Retriever
2851,n02099849_3203.jpg,"(224, 224)",Chesapeake Bay Retriever
2852,n02099849_3220.jpg,"(224, 224)",Chesapeake Bay Retriever
2853,n02099849_338.jpg,"(224, 224)",Chesapeake Bay Retriever
2854,n02099849_3383.jpg,"(224, 224)",Chesapeake Bay Retriever
2855,n02099849_3403.jpg,"(224, 224)",Chesapeake Bay Retriever
2856,n02099849_3565.jpg,"(224, 224)",Chesapeake Bay Retriever
2857,n02099849_3592.jpg,"(224, 224)",Chesapeake Bay Retriever
2858,n02099849_3616.jpg,"(224, 224)",Chesapeake Bay Retriever
2859,n02099849_3617.jpg,"(224, 224)",Chesapeake Bay Retriever
2860,n02099849_3680.jpg,"(224, 224)",Chesapeake Bay Retriever
2861,n02099849_3718.jpg,"(224, 224)",Chesapeake Bay Retriever
2862,n02099849_3736.jpg,"(224, 224)",Chesapeake Bay Retriever
2863,n02099849_3753.jpg,"(224, 224)",Chesapeake Bay Retriever
2864,n02099849_3777.jpg,"(224, 224)",Chesapeake Bay Retriever
2865,n02099849_3789.jpg,"(224, 224)",Chesapeake Bay Retriever
2866,n02099849_3810.jpg,"(224, 224)",Chesapeake Bay Retriever
2867,n02099849_3812.jpg,"(224, 224)",Chesapeake Bay Retriever
2868,n02099849_3826.jpg,"(224, 224)",Chesapeake Bay Retriever
2869,n02099849_3940.jpg,"(224, 224)",Chesapeake Bay Retriever
2870,n02099849_4113.jpg,"(224, 224)",Chesapeake Bay Retriever
2871,n02099849_4215.jpg,"(224, 224)",Chesapeake Bay Retriever
2872,n02099849_4287.jpg,"(224, 224)",Chesapeake Bay Retriever
2873,n02099849_43.jpg,"(224, 224)",Chesapeake Bay Retriever
2874,n02099849_4310.jpg,"(224, 224)",Chesapeake Bay Retriever
2875,n02099849_4322.jpg,"(224, 224)",Chesapeake Bay Retriever
2876,n02099849_4348.jpg,"(224, 224)",Chesapeake Bay Retriever
2877,n02099849_435.jpg,"(224, 224)",Chesapeake Bay Retriever
2878,n02099849_4406.jpg,"(224, 224)",Chesapeake Bay Retriever
2879,n02099849_4457.jpg,"(224, 224)",Chesapeake Bay Retriever
2880,n02099849_448.jpg,"(224, 224)",Chesapeake Bay Retriever
2881,n02099849_4498.jpg,"(224, 224)",Chesapeake Bay Retriever
2882,n02099849_4619.jpg,"(224, 224)",Chesapeake Bay Retriever
2883,n02099849_463.jpg,"(224, 224)",Chesapeake Bay Retriever
2884,n02099849_4667.jpg,"(224, 224)",Chesapeake Bay Retriever
2885,n02099849_4677.jpg,"(224, 224)",Chesapeake Bay Retriever
2886,n02099849_4692.jpg,"(224, 224)",Chesapeake Bay Retriever
2887,n02099849_4726.jpg,"(224, 224)",Chesapeake Bay Retriever
2888,n02099849_4767.jpg,"(224, 224)",Chesapeake Bay Retriever
2889,n02099849_501.jpg,"(224, 224)",Chesapeake Bay Retriever
2890,n02099849_513.jpg,"(224, 224)",Chesapeake Bay Retriever
2891,n02099849_562.jpg,"(224, 224)",Chesapeake Bay Retriever
2892,n02099849_590.jpg,"(224, 224)",Chesapeake Bay Retriever
2893,n02099849_687.jpg,"(224, 224)",Chesapeake Bay Retriever
2894,n02099849_693.jpg,"(224, 224)",Chesapeake Bay Retriever
2895,n02099849_696.jpg,"(224, 224)",Chesapeake Bay Retriever
2896,n02099849_920.jpg,"(224, 224)",Chesapeake Bay Retriever
2897,n02099849_927.jpg,"(224, 224)",Chesapeake Bay Retriever
2898,n02099849_938.jpg,"(224, 224)",Chesapeake Bay Retriever
2899,n02099849_953.jpg,"(224, 224)",Chesapeake Bay Retriever
2900,n02085620_10621.jpg,"(224, 224)",Chihuahua
2901,n02085620_10976.jpg,"(224, 224)",Chihuahua
2902,n02085620_11140.jpg,"(224, 224)",Chihuahua
2903,n02085620_11238.jpg,"(224, 224)",Chihuahua
2904,n02085620_11258.jpg,"(224, 224)",Chihuahua
2905,n02085620_1152.jpg,"(224, 224)",Chihuahua
2906,n02085620_11948.jpg,"(224, 224)",Chihuahua
2907,n02085620_12101.jpg,"(224, 224)",Chihuahua
2908,n02085620_12334.jpg,"(224, 224)",Chihuahua
2909,n02085620_1298.jpg,"(224, 224)",Chihuahua
2910,n02085620_13151.jpg,"(224, 224)",Chihuahua
2911,n02085620_1346.jpg,"(224, 224)",Chihuahua
2912,n02085620_14413.jpg,"(224, 224)",Chihuahua
2913,n02085620_14516.jpg,"(224, 224)",Chihuahua
2914,n02085620_1455.jpg,"(224, 224)",Chihuahua
2915,n02085620_1502.jpg,"(224, 224)",Chihuahua
2916,n02085620_1558.jpg,"(224, 224)",Chihuahua
2917,n02085620_1569.jpg,"(224, 224)",Chihuahua
2918,n02085620_1617.jpg,"(224, 224)",Chihuahua
2919,n02085620_1816.jpg,"(224, 224)",Chihuahua
2920,n02085620_1916.jpg,"(224, 224)",Chihuahua
2921,n02085620_199.jpg,"(224, 224)",Chihuahua
2922,n02085620_2053.jpg,"(224, 224)",Chihuahua
2923,n02085620_2208.jpg,"(224, 224)",Chihuahua
2924,n02085620_242.jpg,"(224, 224)",Chihuahua
2925,n02085620_2479.jpg,"(224, 224)",Chihuahua
2926,n02085620_2507.jpg,"(224, 224)",Chihuahua
2927,n02085620_2614.jpg,"(224, 224)",Chihuahua
2928,n02085620_2693.jpg,"(224, 224)",Chihuahua
2929,n02085620_2706.jpg,"(224, 224)",Chihuahua
2930,n02085620_275.jpg,"(224, 224)",Chihuahua
2931,n02085620_2793.jpg,"(224, 224)",Chihuahua
2932,n02085620_2887.jpg,"(224, 224)",Chihuahua
2933,n02085620_2903.jpg,"(224, 224)",Chihuahua
2934,n02085620_2921.jpg,"(224, 224)",Chihuahua
2935,n02085620_2973.jpg,"(224, 224)",Chihuahua
2936,n02085620_2981.jpg,"(224, 224)",Chihuahua
2937,n02085620_3093.jpg,"(224, 224)",Chihuahua
2938,n02085620_3110.jpg,"(224, 224)",Chihuahua
2939,n02085620_3208.jpg,"(224, 224)",Chihuahua
2940,n02085620_326.jpg,"(224, 224)",Chihuahua
2941,n02085620_3407.jpg,"(224, 224)",Chihuahua
2942,n02085620_3423.jpg,"(224, 224)",Chihuahua
2943,n02085620_3488.jpg,"(224, 224)",Chihuahua
2944,n02085620_3593.jpg,"(224, 224)",Chihuahua
2945,n02085620_3651.jpg,"(224, 224)",Chihuahua
2946,n02085620_3677.jpg,"(224, 224)",Chihuahua
2947,n02085620_368.jpg,"(224, 224)",Chihuahua
2948,n02085620_3681.jpg,"(224, 224)",Chihuahua
2949,n02085620_3763.jpg,"(224, 224)",Chihuahua
2950,n02085620_382.jpg,"(224, 224)",Chihuahua
2951,n02085620_3838.jpg,"(224, 224)",Chihuahua
2952,n02085620_3880.jpg,"(224, 224)",Chihuahua
2953,n02085620_3928.jpg,"(224, 224)",Chihuahua
2954,n02085620_3942.jpg,"(224, 224)",Chihuahua
2955,n02085620_3975.jpg,"(224, 224)",Chihuahua
2956,n02085620_4016.jpg,"(224, 224)",Chihuahua
2957,n02085620_4266.jpg,"(224, 224)",Chihuahua
2958,n02085620_4290.jpg,"(224, 224)",Chihuahua
2959,n02085620_431.jpg,"(224, 224)",Chihuahua
2960,n02085620_4441.jpg,"(224, 224)",Chihuahua
2961,n02085620_4515.jpg,"(224, 224)",Chihuahua
2962,n02085620_4572.jpg,"(224, 224)",Chihuahua
2963,n02085620_4673.jpg,"(224, 224)",Chihuahua
2964,n02085620_4700.jpg,"(224, 224)",Chihuahua
2965,n02085620_473.jpg,"(224, 224)",Chihuahua
2966,n02085620_477.jpg,"(224, 224)",Chihuahua
2967,n02085620_4814.jpg,"(224, 224)",Chihuahua
2968,n02085620_4875.jpg,"(224, 224)",Chihuahua
2969,n02085620_4980.jpg,"(224, 224)",Chihuahua
2970,n02085620_4998.jpg,"(224, 224)",Chihuahua
2971,n02085620_500.jpg,"(224, 224)",Chihuahua
2972,n02085620_5312.jpg,"(224, 224)",Chihuahua
2973,n02085620_5661.jpg,"(224, 224)",Chihuahua
2974,n02085620_574.jpg,"(224, 224)",Chihuahua
2975,n02085620_575.jpg,"(224, 224)",Chihuahua
2976,n02085620_5771.jpg,"(224, 224)",Chihuahua
2977,n02085620_5927.jpg,"(224, 224)",Chihuahua
2978,n02085620_7.jpg,"(224, 224)",Chihuahua
2979,n02085620_712.jpg,"(224, 224)",Chihuahua
2980,n02085620_7292.jpg,"(224, 224)",Chihuahua
2981,n02085620_735.jpg,"(224, 224)",Chihuahua
2982,n02085620_7440.jpg,"(224, 224)",Chihuahua
2983,n02085620_7613.jpg,"(224, 224)",Chihuahua
2984,n02085620_7700.jpg,"(224, 224)",Chihuahua
2985,n02085620_7738.jpg,"(224, 224)",Chihuahua
2986,n02085620_8420.jpg,"(224, 224)",Chihuahua
2987,n02085620_8491.jpg,"(224, 224)",Chihuahua
2988,n02085620_8558.jpg,"(224, 224)",Chihuahua
2989,n02085620_8585.jpg,"(224, 224)",Chihuahua
2990,n02085620_8611.jpg,"(224, 224)",Chihuahua
2991,n02085620_8636.jpg,"(224, 224)",Chihuahua
2992,n02085620_8637.jpg,"(224, 224)",Chihuahua
2993,n02085620_9351.jpg,"(224, 224)",Chihuahua
2994,n02085620_9357.jpg,"(224, 224)",Chihuahua
2995,n02085620_9399.jpg,"(224, 224)",Chihuahua
2996,n02085620_9414.jpg,"(224, 224)",Chihuahua
2997,n02085620_949.jpg,"(224, 224)",Chihuahua
2998,n02085620_952.jpg,"(224, 224)",Chihuahua
2999,n02085620_9654.jpg,"(224, 224)",Chihuahua
3000,n02112137_10134.jpg,"(224, 224)",Chow
